book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors_ratings,original_publication_year,original_title,title_ratings,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,Unnamed: 0,title_content,authors_content,Description,Genres,Avg_Rating,Num_Ratings,URL
8294,7081,7081,18280036,14,765309416,9780765309420.0,John Scalzi,2006.0,The Android's Dream,the android's dream,en-US,3.97,11476,13653,1284,139,456,2947,6299,3812,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5402.0,the android's dream,John Scalzi,"A human diplomat kills his alien counterpart. Earth is on the verge of war with a vastly superior alien race. A lone man races against time and a host of enemies to find the one object that can save our planet and our people from alien enslavement...A sheep.That's right, a sheep. And if you think that's the most surprising thing about this book, wait until you read Chapter One. Welcome to The Android's Dream.For Harry Creek, it's quickly becoming a nightmare. All he wants is to do his uncomplicated mid-level diplomatic job with Earth's State Department. But his past training and skills get him tapped to save the planet--and to protect pet store owner Robin Baker, whose own past holds the key to the whereabouts of that lost sheep. Doing both will take him from lava-strewn battlefields to alien halls of power. All in a day's work. Maybe it's time for a raise.Throw in two-timing freelance mercenaries, political lobbyists with megalomaniac tendencies, aliens on a religious quest, and an artificial intelligence with unusual backstory, and you've got more than just your usual science fiction adventure story. You've got The Android's Dream.","['Science Fiction', 'Fiction', 'Humor', 'Audiobook', 'Fantasy', 'Aliens', 'Science Fiction Fantasy']",3.98,"21,074",https://www.goodreads.com/book/show/7081.The_Android_s_Dream
8295,3291,3291,130037,103,743217187,9780743217190.0,Isabel Allende,1988.0,Cuentos de Eva Luna,the stories of eva luna,en-US,3.96,10862,13067,539,112,617,3093,5159,4086,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8296,7579,7579,720899,25,767901576,9780767901570.0,Lama Surya Das,1997.0,Awakening the Buddha Within : Tibetan Wisdom for the Western World,awakening the buddha within: tibetan wisdom for the western world,en-US,4.18,9912,10524,291,119,305,1788,3680,4632,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8297,11821514,11821514,627927,8,,,Edie Claire,2003.0,Long Time Coming,long time coming,en-US,3.77,9327,12670,848,343,991,3384,4480,3472,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8298,33906,33906,2420507,19,316014532,9780316014530.0,Sara Zarr,2007.0,Story of a Girl,story of a girl,en-US,3.67,14282,15064,1608,391,1430,4626,4886,3731,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8299,18108795,18078028,25384470,15,,,Lee Child,2013.0,High Heat,high heat (jack reacher #17.5),eng,3.93,4842,13153,682,211,709,3092,4919,4222,https://images.gr-assets.com/books/1467986444m/18108795.jpg,https://images.gr-assets.com/books/1467986444s/18108795.jpg,,,,,,,,
8300,23287179,23287179,42803214,23,62338307,9780062338300.0,Kim van Alkemade,2015.0,,orphan number eight,eng,3.69,9558,12249,1427,273,922,3541,5159,2354,https://images.gr-assets.com/books/1416424263m/23287179.jpg,https://images.gr-assets.com/books/1416424263s/23287179.jpg,,,,,,,,
8301,13252406,13252406,18453476,34,399158812,9780399158810.0,J.D. Robb,2012.0,Delusion in Death,"delusion in death (in death, #35)",en-US,4.31,13716,16990,1154,88,253,2227,6131,8291,https://images.gr-assets.com/books/1334022208m/13252406.jpg,https://images.gr-assets.com/books/1334022208s/13252406.jpg,6379.0,"desperation in death (in death, #55)",J.D. Robb,"The #1 New York Times bestselling author presents a gripping new thriller that pits homicide detective Eve Dallas against a conspiracy of exploitation and evil… New York, 2061: The place called the Pleasure Academy is a living nightmare where abducted girls are trapped, trained for a life of abject service while their souls are slowly but surely destroyed. Dorian, a thirteen-year-old runaway who’d been imprisoned there, might never have made it out if not for her fellow inmate Mina, who’d hatched the escape plan. Mina was the more daring of the two—but they’d been equally desperate.Unfortunately, they didn’t get away fast enough. Now Dorian is injured, terrified, and wandering the streets of New York, and Mina lies dead near the waterfront while Lt. Eve Dallas looks over the scene.Mina’s expensive, elegant clothes and beauty products convince Dallas that she was being groomed, literally and figuratively, for sex trafficking—and that whoever is investing in this high-overhead operation expects windfall profits. Her billionaire husband, Roarke, may be able to help, considering his ties to the city’s ultra-rich. But Roarke is also worried about the effect this case is having on Dallas, as it brings a rage to the surface she can barely control. No matter what, she must keep her head clear--because above all, she is desperate for justice and to take down those who prey on and torment the innocent.","['Mystery', 'Fiction', 'Romance', 'Suspense', 'Thriller', 'Crime', 'Futuristic']",4.6,"18,810",https://www.goodreads.com/book/show/59808349-desperation-in-death
8302,504369,504369,1695604,29,743435745,9780743435740.0,David Weber,1994.0,Field of Dishonor,"field of dishonor (honor harrington, #4)",eng,4.19,13157,14609,299,59,305,2372,5900,5973,https://images.gr-assets.com/books/1321561655m/504369.jpg,https://images.gr-assets.com/books/1321561655s/504369.jpg,,,,,,,,
8303,13235689,13235689,18433052,27,1936365537,9781936365530.0,David Byrne,2012.0,How Music Works,how music works,,3.95,10163,11016,738,380,518,2214,4018,3886,https://images.gr-assets.com/books/1340792878m/13235689.jpg,https://images.gr-assets.com/books/1340792878s/13235689.jpg,,,,,,,,
8304,18404093,18404093,26037952,14,1250019699,9781250019690.0,Mary Kay Andrews,2014.0,Save the Date,save the date,eng,3.87,11080,12612,1158,202,632,3229,5133,3416,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8305,10006,10006,3011932,50,965913228,9780965913220.0,Paul Auster,2004.0,Oracle Night,oracle night,eng,3.77,8827,11107,636,138,684,3198,4656,2431,https://images.gr-assets.com/books/1328287302m/10006.jpg,https://images.gr-assets.com/books/1328287302s/10006.jpg,,,,,,,,
8306,40526,40526,6887879,44,575073608,9780575073610.0,Jack Finney,1970.0,Time and Again,"time and again (time, #1)",eng,3.98,11251,14384,1794,265,852,2972,5177,5118,https://images.gr-assets.com/books/1393198563m/40526.jpg,https://images.gr-assets.com/books/1393198563s/40526.jpg,,,,,,,,
8307,22027055,22027055,39938149,16,,,Heather Burch,2014.0,One Lavender Ribbon ,one lavender ribbon,en-US,3.78,9175,12054,1014,401,1107,2943,3839,3764,https://images.gr-assets.com/books/1401681451m/22027055.jpg,https://images.gr-assets.com/books/1401681451s/22027055.jpg,,,,,,,,
8308,1022866,1022866,1009030,38,882706306,9780882706310.0,"Nicky Cruz, Jamie Buckingham",1969.0,Run Baby Run,run baby run,en-US,4.21,10697,11071,183,103,288,2018,3442,5220,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6721.0,run baby run,Nicky Cruz,"This is the thrilling story of Nicky Cruz's desperate battle against drugs, alcoholism, and a violent environment, as he searched for a better way of life on the streets of New York City.","['Christian', 'Biography', 'Nonfiction', 'Memoir', 'Christianity', 'Religion', 'Autobiography']",4.22,"15,766",https://www.goodreads.com/book/show/1022866.Run_Baby_Run
8309,539282,539282,60745,17,452264014,9780452264010.0,August Wilson,1986.0,Fences (The Century Cycle #6),fences (the century cycle #6),eng,3.84,11991,12834,882,269,943,3198,4640,3784,https://images.gr-assets.com/books/1481833774m/539282.jpg,https://images.gr-assets.com/books/1481833774s/539282.jpg,7606.0,"fences (the century cycle, #6)",August Wilson,"Winner of the Pulitzer Prize for Drama and the Tony Award for Best Play. Now a Major Motion Picture directed by and starring Denzel Washington.From August Wilson, author of The Piano Lesson and the 1984-85 Broadway season's best play, Ma Rainey's Black Bottom, is another powerful, stunning dramatic work that has won him numerous critical acclaim including the 1987 Tony Award for Best Play and the Pulitzer Prize. The protagonist of Fences (part of Wilson's ten-part Pittsburgh Cycle plays), Troy Maxson, is a strong man, a hard man. He has had to be to survive. Troy Maxson has gone through life in an America where to be proud and black is to face pressures that could crush a man, body and soul. But the 1950s are yielding to the new spirit of liberation in the 1960s, a spirit that is changing the world Troy Maxson has learned to deal with the only way he can, a spirit that is making him a stranger, angry and afraid, in a world he never knew and to a wife and son he understands less and less.","['Plays', 'Drama', 'Classics', 'School', 'Fiction', 'Read For School', 'Theatre']",3.88,"24,476",https://www.goodreads.com/book/show/539282.Fences
8310,78629,78629,75922,28,340863684,9780340863690.0,Richard Wurmbrand,1940.0,Tortured for Christ,tortured for christ n/e,en-US,4.34,9622,10292,389,102,275,1322,2910,5683,https://images.gr-assets.com/books/1419182359m/78629.jpg,https://images.gr-assets.com/books/1419182359s/78629.jpg,7497.0,tortured for christ,Richard Wurmbrand,"One Man Who Dared to Stand UpMonths of solitary confinement, years of periodic physical torture, constant suffering from hunger and cold, the anguish of brainwashing and mental cruelty—these are the experiences of a Romanian pastor during his 14 years in Communist prisons.His crime, like that of thousands of others, was his fervant belief in Jesus Christ and his public witness concerning that faith.Meeting in homes, in basements, and in woods—sometimes daring to preach in public on street corners—these faithful souls persisted in their Christian witness knowing full well the ultimate cost of their actions.This is their story—a classic account of courage, tenacious faith, and unbelievable endurance. This history of the Underground Church reflects the continuing struggle in many parts of the world today.","['Christian', 'Biography', 'Nonfiction', 'Christianity', 'History', 'Religion', 'Faith']",4.35,"15,860",https://www.goodreads.com/book/show/78629.Tortured_for_Christ
8311,25663717,25663717,45486674,8,1250076927,9781250076920.0,Lynda Cohen Loigman,2016.0,The Two-Family House,the two-family house,eng,3.94,9395,13320,1695,136,611,2976,5847,3750,https://images.gr-assets.com/books/1479207044m/25663717.jpg,https://images.gr-assets.com/books/1479207044s/25663717.jpg,,,,,,,,
8312,30636,30636,2682328,52,6280943,9780006280940.0,C.S. Lewis,1947.0,Miracles: A Preliminary Study,miracles,eng,4.08,10821,11594,456,194,490,2233,3992,4685,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8313,5771014,5771014,5942757,30,1598878735,9781598878740.0,"Daniel Coyle, John Farrell",2009.0,"The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else","the talent code: unlocking the secret of skill in sports, art, music, math, and just about everything else",,4.07,10334,12043,946,147,476,2308,4618,4494,https://images.gr-assets.com/books/1404579448m/5771014.jpg,https://images.gr-assets.com/books/1404579448s/5771014.jpg,3977.0,"the talent code: unlocking the secret of skill in sports, art, music, math, and just about everything else",Daniel Coyle,"What is the secret of talent? How do we unlock it? In this groundbreaking work, journalist and New York Times bestselling author Daniel Coyle provides parents, teachers, coaches, businesspeople—and everyone else—with tools they can use to maximize potential in themselves and others. Whether you're coaching soccer or teaching a child to play the piano, writing a novel or trying to improve your golf swing, this revolutionary book shows you how to grow talent by tapping into a newly discovered brain mechanism.Drawing on cutting-edge neurology and firsthand research gathered on journeys to nine of the world's talent hotbeds—from the baseball fields of the Caribbean to a classical-music academy in upstate New York—Coyle identifies the three key elements that will allow you to develop your gifts and optimize your performance in sports, art, music, math, or just about anything. • Deep Practice--Everyone knows that practice is a key to success. What everyone doesn't know is that specific kinds of practice can increase skill up to ten times faster than conventional practice.• Ignition--We all need a little motivation to get started. But what separates truly high achievers from the rest of the pack? A higher level of commitment—call it passion—born out of our deepest unconscious desires and triggered by certain primal cues. Understanding how these signals work can help you ignite passion and catalyze skill development.• Master Coaching--What are the secrets of the world's most effective teachers, trainers, and coaches? Discover the four virtues that enable these ""talent whisperers"" to fuel passion, inspire deep practice, and bring out the best in their students.These three elements work together within your brain to form myelin, a microscopic neural substance that adds vast amounts of speed and accuracy to your movements and thoughts. Scientists have discovered that myelin might just be the holy grail: the foundation of all forms of greatness, from Michelangelo's to Michael Jordan's. The good news about myelin is that it isn't fixed at birth; to the contrary, it grows, and like anything that grows, it can be cultivated and nourished. Combining revelatory analysis with illuminating examples of regular people who have achieved greatness, this book will not only change the way you think about talent, but equip you to reach your own highest potential.","['Nonfiction', 'Psychology', 'Self Help', 'Business', 'Personal Development', 'Education', 'Science']",4.04,"23,986",https://www.goodreads.com/book/show/5771014-the-talent-code
8314,18693753,18693753,26732116,28,670016381,9780670016390.0,Elizabeth Little,2014.0,Dear Daughter,dear daughter,eng,3.44,10004,11822,1452,562,1439,3924,4036,1861,https://images.gr-assets.com/books/1395618683m/18693753.jpg,https://images.gr-assets.com/books/1395618683s/18693753.jpg,,,,,,,,
8315,23745189,22833921,42386247,5,,,Carrie Anne Noble,2015.0,The Mermaid's Sister,the mermaid's sister,en-US,3.64,6221,11664,1432,302,1080,3643,4081,2558,https://images.gr-assets.com/books/1421800056m/23745189.jpg,https://images.gr-assets.com/books/1421800056s/23745189.jpg,,,,,,,,
8316,16396,9515964,2817794,75,140284125,9780140284130.0,P.G. Wodehouse,1923.0,The Inimitable Jeeves ,"the inimitable jeeves (jeeves, #2)",en-US,4.26,7376,14210,811,40,211,1949,5885,6125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
8317,534415,534415,521922,36,786901896,9780786901890.0,"Margaret Weis, Tracy Hickman",1995.0,Dragons of Summer Flame,"dragons of summer flame (dragonlance: the second generation, #2)",eng,3.84,11465,13074,163,222,936,3556,4387,3973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
